accommodationId,hostId,name,description,listingUrl,neighborhoodOverview,accommodates,location,bathrooms,bathroomsText,bedrooms,beds,instantBookable,reviewsPerMonth,latitude,longitude,propertyTypeId,roomTypeId,lastUpdated
23750298,178112700,Forest view,First class new apartment decorated to a high standard fully equipted electric gated own entrance quiet relaxing area with beautiful scenic country walks around 10 mins from letterkenny town centre 20 mins to your nearest beaches with some of the most beautiful beaches im the world wild alantic way 20 mins to glenveigh national park 20 to ards forest park about 20 mins to gartan outdoor centre 20 to the beautiful city of derry.<br />  30 mins to the most beautiful cliffs slieve league<br />We can provide  breakfast at an extra charge<br /><br /><b>The space</b><br />This is a very  bright and redreshing space and we have beautiful country views the apartment is full equipped  with all mod cons.  Breakfast is available at an extra charge This is a safe place to stay with the utmost tranquillity  for relaxation underfloor  heating and electric power shower<br /><br /><b>Guest access</b><br />Guests have their own sperate  entrance  and lots of privacy.<br /><br /><b>Other things to note<,https://www.airbnb.com/rooms/23750298,Lovely place to live nice  peaceful and quiet with lovely country  views country walks  close to parks walks town and lots of amazing places to see near by,6,Donegal,,1.5 baths,2,3,true,1.11,54.88638,-7.7257,40,5,2020-10-17
8348261,1680131,Large Double Room in City Center,"Beautiful, spacious double room in the heart of Dublin. O'Connell Street, Mary Street, Spire & Temple Bar just minutes away. Busses to all over the city leaving just 5 minutes from the apartment. Modern room, new floor and beddings etc.",https://www.airbnb.com/rooms/8348261,,2,Dublin,,1 bath,1,1,true,,53.35056,-6.26464,40,5,2020-10-17
31533727,229522955,Room in Elena's House,"Nice Bright Room , with private shower",https://www.airbnb.com/rooms/31533727,,2,Dublin,,1 private bath,1,1,false,,53.35239,-6.26091,40,5,2020-10-17
15970133,103729886,LUXURY AND COSY ROOM IN CITY CENTRE!!,"it a Luxury apartment, close to city centre, you don't need take a bus. You’ll love my place because have a comfy bed and luxury room. <br /><br />We are in the heart of city centre, 10 min walking from O'Connell street, 15 min from temple bar, 20 min from trinity college and Grafton street, St. Patrick Cathedral 30 min  walking from here. 3 min from Croke park stadium.<br /><br />Lidl, Aldi or Tesco 15 min walking from here, cinema savoy 10 min, tourism office (O'Connell street) 10 min.<br /><br /><b>The space</b><br />it's located in the hart of city centre. My house must be a peaceful place to come back after all the stresses from daily life. good location and a quiet area, luxury apartment<br /><br /><b>Guest access</b><br />my guest will be able to access coffee and tea area, bathroom (the bathroom have a bath, with many hygiene items to use), Wi-Fi access, Dublin maps in to the room, private room, personal house keys, towels, personal map",https://www.airbnb.com/rooms/15970133,its a quiet area,2,Dublin,,1 shared bath,1,1,false,4.07,53.35561,-6.24989,40,5,2020-10-17
33821061,255350871,"Private room, Glenmore area of the river Finn","Cosy,comfortable double room,in home located in the country side, along the River Finn just a 5 minute drive from Ballybofey town. Ideal for couples, solo traveler, fishermen. <br />Ballybofey is a lively town, with a range of pubs, hotels, McElhinneys Department Store.<br />2 minute drive from 'The Salmon Leap'.<br />30-60 mins drive from many tourist attractions such as Glenveagh National Park, Sliabh Liag Cliffs and also some of the most fabulous beaches in Donegal.<br />Friendly, cosy home.<br />Travel cot available<br /><br /><b>Other things to note</b><br />Taxi to town costs E7 - E10.",https://www.airbnb.com/rooms/33821061,,2,Donegal,,1 private bath,1,1,false,,54.81723,-7.88043,40,5,2020-10-20
18799672,45835404,Lovely double room at the city centre,"Lovely double room at the city centre, in a house where you can enjoy: kitchen, bathroom and living room.<br />Walking distance to Temple Bar, Phoenix park and Heuston train station.<br />Nice area close to restaurants and traditional Irish pubs with live music.<br /><br /><b>The space</b><br />Double room in a house great located at Smithfield square, in Dublin city centre (just 50 meters to Liffey river). With full access to a full equipped kitchen, bathroom and living room.<br />In the house we live my friends Victor and Irene and me. We are all easygoing people that will love to help you as much as we can.<br /><br /><b>Guest access</b><br />You can freely access to the bathroom, the fully equipped kitchen and the lovely living room, where if you want we can share a good talk and a good dinner.",https://www.airbnb.com/rooms/18799672,"The house is located at Smithfield square, a nice area at the city centre close to Liffey river, just 10 minutes walking to Phoenix park and Guiness Storehouse, and 15 minutes walking to Temple bar.<br />The Jameson old distillery is at 100 meters and around the area you can find a lot of restaurants, supermarkets, pubs with traditional Irish music, a concert hall and much more!",2,Dublin,,1 shared bath,1,1,true,0.02,53.3464,-6.27853,40,5,2020-10-17
13671489,11228630,Double bedroom in the middle of Dublin City center,"Flat conveniently located in the heart of Dublin at only 10m walk to the famous Temple Bar area and 12 min walking to O'connel Street where the bus from the airport drops you off. Pubs, supermarkets, Luas and bus stops are within 2 min walking and there is a 24h convenient store just at the doorstep! Phoenix Park is also 15 min walking. If you want to enjoy Dublin day and night life this is your best choice! :)<br /><br /><b>The space</b><br />High ceiling typical Dublin flat, located in the heart of Dublin! You'll have all the amenities and main attractions at a walking distance.<br /><br /><b>Guest access</b><br />Access to the kitchen-living room area, bedroom and bathroom.<br /><br /><b>Other things to note</b><br />The immersion should be switched on to have hot water. You can find it in the storage area in the corridor (usually placed behind where the drying rack is). Open the door and just besides the door on your left, press the firs button (you'll see it turns red) and wait fo",https://www.airbnb.com/rooms/13671489,"Centra is just across the street and there are plenty of bars on the same street. Aldi, Tesco,other shops and bars are just a few minutes walk. Also if you come to enjoy Dublin's night life, you have the Temple Bar area just 10 minutes walk!",2,Dublin,,1 shared bath,1,0,false,0.25,53.35169,-6.27079,40,5,2020-10-17
34573629,251945412,Tullydonnell House - Room 1,"King bedroom with private en-suite and shared use of kitchen and living area in an 8 bedroom farmhouse, built in 1610, totally sympathetically refurbished in 2009, idyllic country farmhouse situated in a beautiful rolling country environment a 5 minute walk to the village of Convoy.<br />Lovely patio area to relax in the Summer evenings.<br />Available to rent rooms individually.<br /><br /><b>The space</b><br />It’s unique that it’s an old style farmhouse located at a farm. It’s a peaceful area with a lot of greenery and fields surrounding it. Very close and accessible to 3 major towns and approximately 30 minutes drive to a beach.",https://www.airbnb.com/rooms/34573629,,2,Donegal,,1.5 shared baths,1,1,true,0.12,54.8681,-7.65493,41,5,2020-10-20
19238293,40364280,Double bedroom in Dublin 1,"Located in the heart of the city.<br />This apartment has been recently refurbished to the very highest standard with large living/kitchen room, 1 lovely large bathroom and 2 fantastic double bedroom.<br />Share the apartment with other people. Located close to the Spire<br />Close to International House School, Trinity and many other colleges.<br />10 min walk to City center and Temple Bar<br />Check in on Friday after 5 pm<br />Check out on Sunday at 12 am<br />Check out on Monday max 9 am<br />NON-SMOKING HOUSE<br /><br /><b>The space</b><br />- Lost key € 20 <br />- Be quiet between 11:00pm and 8:30am<br />- Non smoking house",https://www.airbnb.com/rooms/19238293,,2,Dublin,,1 shared bath,1,1,false,0.30,53.35139,-6.25142,41,5,2020-10-17
24029554,173542521,WILLOWBANK HOUSE.,"Your stay is in a large family home in rural County Donegal, ideally situated for exploring North West Ireland You will have a double room with en suite bathroom, which has shower, w/c and wash hand basin, if you require a bath, you may use the family bathroom. We provide a continental breakfast as standard, but we do not provide a cooked breakfast,  but it can be arranged by special request for 5 euros per head per day.",https://www.airbnb.com/rooms/24029554,,2,Donegal,,1 private bath,1,1,true,0.08,54.84284,-7.52387,41,5,2020-10-20
34835160,126995885,Cosy flat with private room,"The apartment is within 5 minutes walking distance to the Spire O'Connell Street, City centre. Close to all amenities, such as Temple Bar, Grafton St. and major transport connections. Aircoach stop, private bus connecting Airport to City Centre, is two minutes distance from the apartment also Luas tram service is a couple of minutes walk away.<br />Ideal for friends and couples. <br />Welcome for everyone with an open mind!  Smokers are allowed.<br /><br /><b>The space</b><br />Modern, comfortable and warm room for single or double occupancy (double bed) in a shared apartment with one person. Fully equipped kitchen and cosy living room. The apartment is fully equipped with all necessary furniture and household appliances.<br /><br /><b>Guest access</b><br />Full equipped kitchen, living room and bathroom with necessary amenities.<br /><br /><b>Other things to note</b><br />I also have two suggestions for the check in time suits better. <br />The Ned Kelly’s Casino have a drop bag servi",https://www.airbnb.com/rooms/34835160,"The location could not be more central and ideal for visiting Dublin's shops, pubs, restaurants and many free museums.",2,Dublin,,1 shared bath,1,1,false,2.52,53.34959,-6.26691,41,5,2020-10-17
39793402,305900158,The Sackville Rooms,"The Sackville rooms are located above the popular traditional Irish pub, the Sackville Lounge. We are situated less than 1 minute from the historical GPO in the heart of Dublin's city centre.<br /><br />We can offer an enjoyable stay for up to 9 guests in our clean and comfortable rooms. The rooms include a shared kitchen which is equipped with all the necessary amenities. Breakfast is provided in our sister restaurant, Flanagan's, located next to the Spire on O'Connell street.<br /><br /><b>The space</b><br />For an excellent location and the perfect pint there is no better place to stay in Dublin.<br /><br />Visit our website www.thesackvillelounge.ie",https://www.airbnb.com/rooms/39793402,"The Sackville rooms is within walking distance from many of Dublin's museums, historical sites, sports venues and nightlife.",9,Dublin,,2 baths,4,9,false,,53.34983,-6.25955,41,5,2020-10-17
18541533,128342253,Perfect Courtyard-Facing 1bd Beside Ha'Penny Brdg,"Right next to the Ha’Penny Bridge, along the River Liffey, and right across from Temple Bar. This is an idyllic 1-bedroom apartment. Though it is dead in the centre of the vibrant city, it is a relaxing and quiet apartment, facing a beautiful courtyard. It is tranquil, pleasant and modern and most importantly it could not be better located within the city. It is within short walking distance of most city-centre attractions such as O’Connell St, Temple Bar, Trinity College, and more.<br /><br /><b>The space</b><br />This 1-bedroom apartment is a quiet retreat in the middle of the bustling city. It is clean, simple and inviting. In the bright living area, you will find an open-concept kitchen, a cozy sectional sofa, a TV, a small dining table, an electric fireplace, and a lovely balcony overlooking the zen courtyard. The modest bathroom provides essential items such as shampoo, body wash and clean towels for your comfort. In the bedroom is where you will find a double bed, and some close",https://www.airbnb.com/rooms/18541533,"This neighbourhood is as central as it gets! Having the apartment right on the quays, right next to the Ha’Penny bridge; a stroll away from O’Connell Street; and being right across from Temple Bar; you will not be at a loss for what to do. Enjoy the city at your leisure, as you will be surrounded by plenty of bars, restaurants, and popular attractions, all within a short walking distance.",4,Dublin,,1 bath,1,2,false,0.44,53.34754,-6.26244,41,5,2020-10-17
17675992,54093047,1 bed apartment in Dublin City Centre,"Please email me if you need to stay more days or a different check in/out time.<br /><br />One bedroom apartament (ground floor) located in City centre.<br />The Spire 15min walking <br />Temple Bar area 20min walking<br /><br /><b>The space</b><br />My apt is located close to several pubs, supermarkets and takeaways. There are two launderettes nearby. The flat has a washing machine, microwave, kettle, mixer and silverware. TV and Wifi. Sofa bed and an extra sleeping bed.<br /><br /><b>Other things to note</b><br />Personal belongings are kept all over the apt except wardrobe,  fridge and some cupboards in the kitchen which will be emptied for the guest to use.",https://www.airbnb.com/rooms/17675992,Note: The flat is located in a lane behind Children's hospital in Temple Street.,4,Dublin,,1 bath,1,3,false,0.09,53.35734,-6.26164,41,5,2020-10-17
17990079,45835404,Spacious double room at the city centre,"Spacious double room at the city centre, in a house where you can enjoy: kitchen, bathroom and living room.<br />Walking distance to Temple Bar, Phoenix park and Heuston train station.<br />Nice area close to restaurants and traditional Irish pubs with live music.<br /><br /><b>The space</b><br />Double room in a house great located at Smithfield square, in Dublin city centre (just 50 meters to Liffey river). With full access to a full equipped kitchen, bathroom and living room.<br />In the house we live my friend Irene, my girlfriend Adriana and me. We are all easygoing people that will love to help you as much as we can.<br /><br /><b>Guest access</b><br />You can freely access to the bathroom, the fully equipped kitchen and the lovely living room, where if you want we can share a good talk and a good dinner.",https://www.airbnb.com/rooms/17990079,"The house is located at Smithfield square, a nice area at the city centre close to Liffey river, just 10 minutes walking to Phoenix park and Guiness Storehouse, and 15 minutes walking to Temple bar.<br />The Jameson old distillery is at 100 meters and around the area you can find a lot of restaurants, supermarkets, pubs with traditional Irish music, a concert hall and much more!",2,Dublin,,1 shared bath,1,1,true,0.16,53.34738,-6.27914,41,5,2020-10-17
8280755,43663828,"Modern Studio Appartment in  Convoy, Co Donegal","Self contained studio appartment above a garage, situated in a semi-rural area behind family home and 12 miles to letterkenny, private area with parking facilities. river behind appartment for fishing. lovely quiet walks nearby. 1 x double bed and 1 x  pull out double sofa bed. All mod-cons to include - T.V, hob and oven, kettle, microwave, toaster, iron, hairdryer and fridge/freezer . Ensuite with electric shower. bedlinen and towels supplied. suitable for bikers as there is garage facilities<br /><br /><b>The space</b><br />Open plan studio with double bed and double sofa bed and cooking facilities all in one room , ensuite separate.",https://www.airbnb.com/rooms/8280755,,4,Donegal,,1 shared bath,1,2,false,0.08,54.84774,-7.70739,42,5,2020-10-20
14347016,87896813,Lóistín Coimín,"My place is close to great views, hiking, mountains, river. You’ll love my place because of the outdoors space, the view, rural, quiet, peaceful. My place is good for couples, solo adventurers, families (with kids), and big groups.<br /><br /><b>The space</b><br />Amazing mountain valley view.<br /><br /><b>Guest access</b><br />Whole house ,garden and parking.<br /><br /><b>Other things to note</b><br />There is no WIFI there presently but coverage for vodafone .",https://www.airbnb.com/rooms/14347016,Rural farming area.,8,Donegal,,3 baths,4,7,false,0.18,54.8194,-7.96911,42,5,2020-10-20
9612987,49735769,Private Room by the city centre,"Bright apartment in a gated area. With a large Living room with dinning area, a cute little kitchen, 2 bedrooms (one available), bathroom with bathtub/shower and a balcony with a lovely serene view. Close to all major shops and attractions.<br /><br /><b>Guest access</b><br />Full access to Bathroom, Kitchen and Living space.<br /><br /><b>Other things to note</b><br />Arriving by plane in Dublin is very easy to reach to our place. <br />By taxi you should tell the driver that the apartment complex is at the end of the street named Harbourmaster place behind Connolly station (it is very important to tell the driver the name of the street ""Harbourmaster place"", because it is a bit tricky to get to the condominium if you don't know the area). At the end of Harbourmaster place there is a blue gate, this is the entrance of the apartment complex. It will cost @ 20-35€.<br />By bus: <br />option 1 - At the Airport you go to the bus (dublin bus) stop number 7347, you take the bus number 41 fo",https://www.airbnb.com/rooms/9612987,"The International Financial Services Centre (IFSC) comprises the area between Memorial Road, Amiens Street, Lower Sheriff Street (including part of Crinan Strand), Guild Street, and the River Liffey along North Wall Quay and Custom House Quay. Adjacent districts include East Wall to the north and Spencer Dock to the east; the Custom House, Busáras and the city centre lie to the west along Store Street and Abbey Street.",2,Dublin,,1 shared bath,1,0,false,0.74,53.35151,-6.24486,42,5,2020-10-17
34181391,245168870,Best 2BR Apartment!,"2 bedroom apartment with everything you need, Fast wifi, Sleep 6 people comfortably in 2 double beds and 5th and 6th in sofa bed.<br />Short walk to city centre,<br /> provide instant coffee and a selection of tea. Some breakfast cereal if your lucky (buy your own milk),<br />Excellent bus service from the airport with bus stop outside front door of apartment,<br />Great pubs and restaurants within 2 minute walk of the apartment,<br />Legendary host :)<br /><br /><b>The space</b><br />The apartment consists of 2 bedrooms . The bedrooms are spacious and contain a comfortable double bed. It also has a bed side locker and a large wardrobe with a rail to hang your clothes. The bath room contains a nice electric shower. It has a new sink with a good mirror over it and has a standard toilet.  <br /><br />The kitchen and dining space is very modern in appearance. It has everything you might need.  It has a nice big table for dining. This apartment is perfect for hosting dinner parties. You ha",https://www.airbnb.com/rooms/34181391,"Drumcondra is a fabulous part of Dublin. It is a very busy part in the north inner city. Our home is walking distance from the spire (one of the main meeting points in the center of O'Connell street). The apartment is located a 30 second walk from The Sunset House which is very busy on a Friday and Saturday night. It is also a short walking distance from Croke Park, which is the biggest stadium in Ireland, this is were the national sports of Ireland are played, such as GAA and hurling. There are many nice cafes and restaurants in the vicinity which we can recommend for you.",6,Dublin,,1 bath,2,3,false,0.58,53.35675,-6.25047,42,5,2020-10-17
37794773,28534443,SMITHFIELD SQUARE SUPER 2 BED SPACIOUS APT! 31C..,"Beautiful large  2 bedrooms apartment centrally located in the beautiful chic Smithfield Market Square. <br />This spacious apartment is situated on the 3rd floor of a modern apartment building in the heart of Smithfield Market with all facilities, many local coffee shops, restaurants and great grocery market on your doorstep. <br />Our place is ideal for families, business travelers and solo adventures, comfortably sleeping  or 7 with a travel bed.<br /><br /><b>The space</b><br />This fantastic  bedroom, 2 bathroom modern apartment is ideally located in Dublin city centre within walking distance to all Dublin's major tourist attractions and 1 minute walk to Smithfield central tram station. The apartment is perfect for large families or groups. . <br /><br />The apartment itself contains  spacious bedrooms, main double  bedroom with large terrace,  2nd bedroom with 3 single beds with ensuite bathroom . A travel bed can be supplied for a th guest when necessary. The main bathrooms has ",https://www.airbnb.com/rooms/37794773,,6,Dublin,,2 baths,2,4,false,0.56,53.34885,-6.27907,42,5,2020-10-17
18122167,62013827,Refurbished 2 Bed Apt - Unbeatable Location!,"I am happy to present my refurbished with a modern touch, spacious 2 bed apt.<br /><br />Walk in shower and heated tiles in both the bathroom and kitchen.<br /><br />Laminate wood flooring<br /><br />An electric fireplace for those quiet nights in.<br /><br />A 50"" TV with Netflix enabled.<br /><br />Superbly Located 8 mins to the spire, the heart of Dublin's City.<br /><br /><b>The space</b><br />Fully equipped kitchen ;<br /><br />- Nespresso coffee maker <br />- Microwave <br />- Toaster <br />- Kettle <br />- Oven<br />- Electric Hob<br /><br />Bathroom<br /><br />- Modern & Spacious <br />- Heated Floor Tiles <br />- Double Sink ( less arguing about who goes first )<br /><br /><br />Ground floor has a connivence store and a 2 min walk is a 24hr connivance store.<br /><br />Currently suited for 4 (future plans to accommodate 6)<br /><br /><b>Guest access</b><br />Access to the whole apartment.<br /><br />If you require a late check-in or over the weekends I can accommodate this.<br",https://www.airbnb.com/rooms/18122167,"Located 10 walking mins from essential amenities, such as tourist hot spots, Luas stops, bustops hospitals & shopping centres, not to mention all the restaurants, pubs and clubs.<br /><br />The road leading past the apartment is the Honorable Law Society of Kings Inn ""The Honorable Society of King's Inns is the institution which controls the entry of barristers-at-law into the justice system of Ireland""",4,Dublin,,1 bath,2,2,true,3.29,53.35163,-6.2697,42,5,2020-10-17
41951707,292654940,"Room 23 - Finn Valley Rooms - Pool, Gym & Bistro","Newly renovated bedroom designed by the Co-Host team, to be both stylish, luxurious and functional. <br /><br />This is a new Airbnb, with complete room renovation completed at end of  June 2020.<br /><br />This is our King room with ensuite, which can sleep 2 guest. <br /><br />The Finn Valley Rooms is onsite and part of the Finn Valley Athletics Club in Ballybofey & Stranorlar.<br /><br /><b>The space</b><br />Each stay like yours goes a long way to helping a Charitable and Not-for-Profit organization like the Finn Valley Community Centre and Athletics Club to keep going.<br /><br />This would be one of our premium rooms. Large King bed, views out onto running track. Large smart TV.<br /><br />There is also a tea/coffee station available for your convenience. Can also be used as a laptop workstation during your stay. Complimentary professional Nespresso machines for your use in each bedroom. A definite for any coffee lover.<br /><br />We have a leisure centre onsite with Pool, Gym an",https://www.airbnb.com/rooms/41951707,"The Finn Valley Rooms is onsite and part of the Finn Valley Athletics Club in Ballybofey & Stranorlar, known locally as the Twin Towns.<br /><br />Drumboe wood is a short walk away and a definite to get some fresh air and to enjoy The Finn river and all the nature around. There are kilometres of walks you could do.<br /><br />The Base Enterprise centre is next door for those looking to do some co-working. Contact us for daily rates.",2,Donegal,,1 private bath,1,1,true,1.10,54.80078,-7.76341,42,5,2020-10-22
16412859,70906176,Exclusive Private Bedroom in City Centre.,"Hi! We are a couple living in Dublin and we will travel to enjoy the new year and want to rent our place. Its in city centre, 10min walking to temple bar and most of night life, its a closed and quiet building. My place is good for couples or friends.<br /><br /><b>Guest access</b><br />You can use the living room, Cable TV, WiFi, toilet  and kitchen.",https://www.airbnb.com/rooms/16412859,,2,Dublin,,1 bath,1,1,false,,53.35086,-6.25406,42,5,2020-10-17
7090693,36158896,A B&B in comfortable family room,"Just 5 minutes outside of Kells, find your ""home from home"" and a warm welcome and a wonderful breakfast!  Comfortable orthopaedic beds, en-suite bathrooms, private guest sitting room, wifi, tv and tea/coffee making facilities.<br /><br /><b>The space</b><br />Family room with one double and two single beds.<br />This room has a microwave, toaster, kettle, and kitchen ware.<br />There is a private entrance to this room seperate from B&B.<br /><br /><b>Guest access</b><br />This room is room rate only",https://www.airbnb.com/rooms/7090693,Walking distance to Carlanstown Village.<br />No public transport.,4,Meath,,1 shared bath,1,3,false,0.07,53.75706,-6.84339,43,5,2020-10-20
17537997,41289405,City Centre - Private house - Excellent Conditions,"Cosy and quite room rented in a central location. Please read thru full description.<br /><br />Write me a message with any questions you may have. <br /><br />Thank you for the interest in my location!<br />Your host Arturas<br /><br /><b>The space</b><br />The room is situated in a three storey house.<br /><br />Well managed and clean<br /><br />Owner lives and manages the property and will ensure a warm welcome!<br /><br /><b>Guest access</b><br />Guest will enjoy quite double bed room, shared bathroom and kitchen",https://www.airbnb.com/rooms/17537997,Location provides great access to everything Dublin city has to offer<br /><br />Property is located in most central district D1. All great things are within walking distance,1,Dublin,,1 shared bath,1,1,true,0.11,53.35391,-6.25616,43,5,2020-10-17
14422707,88749912,O'Connell Street - Temple Bar: Heart of Dublin!!!,"My place is located in the heart of Dublin city Centre, on O’Connell Street. The main thoroughfare of Dublin, within easy walking distance of all the major tourist attractions, including: TEMPLE BAR, Trinity College, Guinness Storehouse, St Patrick`s Cathedral, St Stephen's Green Park, Dublin Castle, Old Jameson Distillery, and the main shopping areas. My place is the perfect base to discover all the city centre delights with a lively atmosphere awaiting you visitors.",https://www.airbnb.com/rooms/14422707,"My place is located in the heart of Dublin city Centre, on Ireland’s main street, O’Connell Street. The main thoroughfare of Dublin, within easy walking distance of all the major tourist attractions, including Trinity College, The Book of Kells, Guinness Storehouse, National Museum, St Patrick`s Cathedral, St Stephen's Green Park, Temple Bar, Ha’ Penny Bright, Dublin Castle, Old Jameson Distillery, Christ Church , Theatre, James Joyce Centre, Writers Museum and the main shopping areas such as Grafton Street, Henry St., “Clerys”,“Arnots” and “Debenthams”. <br /><br />My place on O’Connell Street is the perfect base to discover all the city centre delights with a lively atmosphere awaiting you visitors. It all these things just in front of my door. <br /><br />O'Connell Street is without doubt the most impressive street in Dublin. Though relatively short, it is reputed to be the widest urban street in Europe. While being the city’s busiest street it is a walkway through Irish history wit",3,Dublin,,1 shared bath,1,2,false,6.29,53.35,-6.2603,43,5,2020-10-17
34552875,251479861,Generator - Bed in 8 Bed Dorm with Shared Bathroom,"<b>The space</b><br />For sharing. Bunk up and get ready to make some new friends in our spacious shared rooms.Comfortable bed in a shared room with great company include 4 bunk beds with privacy boards, linen and bedding, full length mirrors, desk and chair, power sockets (UK adaptor only) and convenient lock up storage. Towels can be added as extras.<br />If you’re under 18 you need to book a private room in Dublin. Sorry … it’s the law. And you will need to have written permission from a parent or a guardian.<br /><br />Room facilities:<br />• Shower<br />• Air conditioning<br />• Toilet<br />• Private bathroom<br />• View<br />• Hardwood or parquet floors<br />• Towels/Sheets (extra fee)<br />• Linen<br />• Upper floors accessible by lift<br />• Toilet paper<br /><br />Bed in a Dormitory Room with en suite bathroom and bunk beds. Includes bed linen and individual lockers.<br /><br />Room facilities:<br />• Shower<br />• Air conditioning<br />• Toilet<br />• Private bathroom<br />• ",https://www.airbnb.com/rooms/34552875,"You'll find Generator Dublin in the hip Smithfield neighbourhood; adjacent to the Jameson Distillery and just a short walk from Temple Bar. Our Dublin hotel features open social spaces and is equipped with a café/restaurant and a bar on-site. With its reclaimed wood, exposed brickwork and original stonework, the place has an unruffled, industrial feel. Our Dublin hostel even boasts a jacuzzi suite; a shared room that comes with a hot tub! It’s ideal for a girls’ or boys’ weekend away – especially if you’re after a more luxurious budget hotel experience in Dublin.<br /><br />From the Irish music belting out of the pubs in Temple Bar to the elegant splendour of Georgian terraces and squares, the city has many fascinating faces – every one of them ready to greet you with a welcoming smile and a pint of Guinness.",1,Dublin,,0 baths,1,2,true,7.93,53.34839,-6.27722,43,5,2020-10-17
34299074,117889228,Rose Cottage Summer Cabin,"Cosy, compact wooden cabin with kitchenette and en-suite bathroom in a quiet agricultural area, perfect for a tranquil getaway. Situated on an acre of land to the rear of a cottage in rural Meath. Outside seating area with BBQ and fire pit. A small hamper of bread, cereal, milk, tea, coffee, marmalade, yoghurt and fruit greets guests on arrival.<br /><br />We are taking extra care to disinfect the Summer Cabin due to COVID-19 and are following all cleaning guidelines provided by Airbnb.<br /><br /><b>The space</b><br />Small, self contained cabin with private entrance and parking space.<br /><br />Super King Size bed with a heavenly mattress topper and super comfortable bedding. En-suite bathroom with shower and toilet featuring luxurious local products from The Handmade Soap Company.<br /><br />Kitchen area with microwave, toaster, kettle, Nespresso machine and fridge. The water supply in the Summer Cabin comes directly from our own well!<br /><br />Dining area and sofa area provide s",https://www.airbnb.com/rooms/34299074,"Extremely remote neighbourhood with only a handful of residential properties in nearby area. 2.6km to nearest village (Kilsykre) with pub and church. 8.5km to Clonabreany House. 7.8km to nearest town (Kells) with shops, restaurants and tourist attractions.<br /><br />Conveniently located close to the M3 Motorway, 50 minutes to Dublin Airport, and approximately 10 minutes from Clonabreany House, Loughcrew Cairns, Headfort Golf Club and the historic town of Kells.",2,Meath,,1 bath,,1,true,2.79,53.7133,-6.98227,43,5,2020-10-20
6834535,3244025,Unique apartment | TEMPLE BAR | ON THE RIVER,"A really nice 2-bedroom apartment in the very heart of Dublin City's old historical centre of TEMPLE BAR. It's a genuinely special apartment with striking views across the city.<br /><br /><b>The space</b><br />This is genuinely a superb two-bedroom apartment in the very heart of Dublin City - located in Temple Bar, which is pretty much where everyone wants to be when they visit Dublin. It has stunning view across Dublin at the front, and a quaint, private balcony at the back.<br /><br />From both the kitchen and living room, you can look out over Dublin City's historical quays, bridges and river - watching the ebb and flow of the river and the city itself. <br /><br />There are two bedrooms (each has a double bed), and there's a very comfortable double sofa-bed in the living room. In all, the apartment can sleep six adults. Bear in mind, though, that there's only one bathroom. <br /><br />In addition to a large living room (with a large dining table and chairs), there's a separate kit",https://www.airbnb.com/rooms/6834535,"Temple Bar is the most vibrant, exciting neighborhood in Dublin's city centre. A warren of medieval, cobble-stoned streets, it's officially Dublin's Cultural Quarter and houses dozens of art and culture organisations and institutes. It's also the heart of Dublin's social life... more cafes, bars, restaurants than anyone needs!",6,Dublin,,1 bath,2,2,false,4.20,53.34614,-6.269,43,5,2020-10-17
19862341,43026268,Double Room over great Dublin pub.,"Large double bedroom in an apartment,with 2 <br />shared toilet/shower rooms, shared kitchen and sitting room with TV, and free WIFI. 10 minute walk from O'Connell st.  Bus stop less than 1 minute walk. 500 metres from Croke Park. The apartment is over Cusack's Bar, North Strand Road, which serves a great Guinness and has live music at weekends. There is private access, up a stairway.  It can be noisy at weekends, because of the bands downstairs in the pub, all music finishes up by 1am.",https://www.airbnb.com/rooms/19862341,,2,Dublin,,1 shared bath,1,1,true,0.13,53.35845,-6.24312,43,5,2020-10-17
37812592,232299996,Summerhill,,https://www.airbnb.com/rooms/37812592,,2,Dublin,,1.5 shared baths,2,2,false,,53.356,-6.25088,43,5,2020-10-17
16888447,112647478,Gillics Bungalow,"Mary and Eamonn would like to welcome you to their home.Having spent a number of years in San Francisco, they have returned to the family home .<br />We enjoy meeting people from all parts of the world and are very proud of the unique heritage Kells town has to offer. Airbnb gives us this opportunity to share the hidden wonders of our locality. with your own entrance. Your privacy is guaranteed but if you need us , we live in an attached wing to the house.<br /><br /><b>The space</b><br />We have a very comfortable  in its own grounds .It is just off the main road, and we have small and quiet community.<br />However, we do have access to the Dublin bus and the M3 is just 5 minutes. <br />Having guests enriches our experiences with meeting new people from all over the world.<br /><br /><b>Guest access</b><br />Guests will have the main part of the house to themselves and freedom to use the garden. <br />We have complimentary  free range eggs .<br /><br /><b>Other things to note</b><br /",https://www.airbnb.com/rooms/16888447,St Colmcilles monastery.<br />http://www.kellsparish.ie/parish-churches/st-colmcilles-church-kells/<br />http://www.discoverireland.ie/Arts-Culture-Heritage/peoples-park-and-spire-of-loyd/48175<br />loughcrew megalithic tombs. http://www.meath.ie/Tourism/Heritage/HeritageSites/LoughcrewCairns/<br />http://www.ireland.com/en-us/articles/regions/irelands-ancient-east/irelands-ancient-east/<br />http://www.ireland.com/en-gb/what-is-available/attractions-built-heritage/historic-ireland/destinations/republic-of-ireland/louth/drogheda/articles/boyne-valley/,7,Meath,,1 bath,3,4,false,1.26,53.7495,-6.93449,43,5,2020-10-20
