AccommodationId,ReviewDate,ReviewId,ReviewerName,Comments
7954546,2016-06-15,542,22172697,Bar,Paul was perfect! Great communication made getting settled easy. The view from the appartment over the river is wonderful. We spent hours just watching Dublin walk past. 
7954546,2016-06-20,543,5751586,Barry,"Paul was not able to meet us in person but his associate did and check in worked just fine.The space was just as described and was perfect for us.  The location in Dublin for this apartment simply can not be bested by other locations, directly across the Millennial bridge from Temple Bar which reduces the noise while being perfectly convenient.The space is perhaps rather small as a two bedroom -- but was fine for us as middle aged couple.Also, we did a day over next day back to Galway trip and again, the location of this apartment is perfect for using the express bus.When we return to Dublin, this place will be on the top of the list."
7954546,2016-06-22,544,57181148,Byron,"Wow. We all loved staying at Paul's apartment. The location is exceptional and in walking distance to almost everything we wanted to see in our short Dublin visit (i.e., Temple Bar, St. Patrick's Cathedral, Guinness Brewery, Jameson's Whiskey Distillery, Trinity College, etc.). We particularly loved all the pubs with live music just across the bridge .  Paul was a wonderful host and very helpful in maximizing our visit. The apartment was clean and in excellent condition. "
7954546,2016-06-24,545,15300050,Eve,"We had a great stay in Paul's apartment. Location was very convenient and the place was beautiful.There was a big football match on the night we stayed, so we expected some noise but had no issues. Even though Temple Bar is just across the river, it's far enough away to avoid the tourist area. Although I didn't get to meet Paul (his friend Titi greeted me and showed me around), he was a fantastic host, really easy to communicate with and so helpful.Would definitely stay here again."
7954546,2016-06-24,546,31306113,James,"Paul's place at Ha'Penny House was absolutely great. Awesome location on the river with in walking distance to restaurants, bars, shopping and historical attractions. Apartment itself was both clean and very comfortable. It also has a great view of the bridges spanning the River Liffey and the river itself. If we weren't out in the city so much it would have been perfect to relax in as well. Paul was very accomodating and gave us several great tips for where to go in the city. I would highly recommend both Paul and this location to others looking for a great time in Dublin. "
7954546,2016-06-25,547,51515093,Andrew,The flat was excellent- well appointed and just as described.  Would definitely recommend/stay there again.
7954546,2016-06-29,548,21329222,Parisa,"My sister and I stayed at Paul's place for 4 nights and we had some mixed feelings. Overall, we really enjoyed the area and location. The apartment building felt very safe and the views were great! The apartment was clean and very roomy, which was a plus. Paul also seemed very pleasant during our email exchanges, and even was nice enough to let us drop our bags off early. There were a few downsides though. The beds are quite uncomfortable, with springs poking up from underneath. Also, the street noise from below is audible all night through the bedroom windows. This could be a problem for some people, but luckily we were tired enough each night to sleep through it. Another issue was a lack of hot water from any of the taps in the apartment (plus no water pressure). The good thing is that you can get a hot water boost by pressing a button 30 minutes before you need it. This is good for showers, but bad for when you need hot water right away.  The hob didn't work while we were there, so we couldn't cook any eggs for breakfast. But the biggest disappointment of all for me was that the washing machine didn't work correctly and actually ruined some of my clothes. This frustrated me so much because I'd already been traveling for two weeks prior to my stay in Dublin and had been counting on being able to wash my clothes there. I ended up washing everything in the sink. Although there were some good points about this place, I think I'd look for a different place to stay in Dublin next time."
7954546,2016-07-01,549,72841075,Sarah,"Very helpful and flexible, allowed us to leave our bags early."
7954546,2016-07-03,550,952687,Chris,This was a great place to explore Dublin.  Right in the middle of everything in the city and easy access to the Luas.  The apartment was very comfortable and everyone in the building was very friendly.  Would recommend highly.
7954546,2016-07-09,551,28450909,John,"We arrived at Paul's apartment and was greeted by Tito. Tito was very nice and welcomed us in. The view of the river and the location was fantastic! Paul stopped by a bit later to introduce himself. He was very nice and had many suggestions of what we could do during our stay. Paul had also bought us some fruit and had maps provided for us at the apartment.We had four people in our group and ran out of hot water a couple of times. The building also had some water pressure issues due to how old it is.All in all, it's a fantastic location located right on River Liffey. It is very easy to walk anywhere within the city center. If you are coming from the Dublin Airport, it is only 4-5 blocks from AirLink bus stop."
7954546,2016-07-11,552,57503163,Georgina,"The apartment was in an amazing location as long as you don't mind the noise of Temple Bar area. We were a 10 minute walk to everywhere at most. The apartment was clean and we had tea, coffee and milk waiting for us. We were early and they tried their hardest to get us into the apartment as soon as they could. "
7954546,2016-07-14,553,27955703,Darlene,"My husband and I loved Paul's Ha'Penny Bridge apartment. We were greeted able to leave our luggage as we had arrived on an early flight and given keys to return a bit later. Everything was very smooth.The apartment is very clean and chic. Getting around Dublin was very easy on foot, so many sites to see and wonderful places to eat. Paul has alot of information in the apartment to read and also gave suggestions. Paul was very helpful if we had questions and got back to me quite quickly.I would recommend Paul's apartment it's the perfect location to explore Dublin!Thank you Paul for hosting us.Darlene & Richard"
7954546,2016-07-19,554,19385319,Andres,"Todo perfecto, excelente ubicacion"
7954546,2016-07-22,555,63753147,Francesca,Perfect location just across the bridge from the lively part of town. We walked everywhere. The apartment was very comfortable and clean. I would recommend it.
7954546,2016-07-24,556,7328558,Gary,"From very first contact, Paul was very easy to contact and responded promptly - he couldn't do any more to support with trip planning and would provide recommendations for our visit. The location is simply perfect - lovely view of the river and a matter of minutes walk from the crazy hustle and bustle of Temple Bar. There is also a great café downstairs for breakfasts! Beds were comfortable and layout was as expected, we had no problems with the hot water/ shower (which some mention in their feedback) - Paul provides clear instructions on how to get best use of shower and hot water. The only thing we felt the apartment could do with is something to play music on (eg docking station).Definitely stay here again."
7954546,2016-07-27,557,21451500,Lisa,Perfekt lejlighed til en familie. Perfekt beliggenhed i Dublin = perfekt ferie. 
36911477,2019-07-31,558,20430036,Nicholas,"Sian's flat is very comfortable and close to the city center. It has all amenities and private parking. Sian is a wonderful host and very helpful if you have any questions. 10/10 would stay again, totally recommended."
36911477,2019-08-04,559,78918644,Duncan,"Great stay in Limerick. Sian was extremely communicative and gave us detailed instructions for getting the most out of our visit. The location is very good, an easy walk to everything in the city. Sian gave us great recommendations for food, including a fantastic pub with traditional Irish music (Dolans). We would happily stay there again."
36911477,2019-08-09,560,145130115,Bruna,"Sian’s place is very comfortable, clean and organised. It is a big 1 bedroom flat and everything is labelled and easy to find inside, you won’t struggle to find what you need.Sian was also amazingly quick to reply our messages and gave us local tips.Never stayed in such a perfect Airbnb. Sian works like professional host!"
36911477,2019-08-18,561,67648669,Kate,"Great place, centrally located! Would highly recommend."
36911477,2019-08-22,562,149126687,Ashley,"Very nice, central apartment!"
36911477,2019-08-24,563,200842920,Lee,Great location! Host was easy to communicate with
36911477,2019-08-26,564,44033898,Conor,Sian was the absolute best host. Her place was perfectly located and beautifully kept. Sian was very responsive and had many great recommendations of things to do. I hope that Sian’s place is available the next time I am in Limerick!
36911477,2019-08-31,565,234458670,Muath,"It’s a beautiful place for staying, great location, the apartment was so clean. Sian was looking after everything once I stayed. Highly recommended "
36911477,2019-09-14,566,154040012,Niamh,A FAB stay in this apartment. Totally exceeded my expectations. Felt really at home (Website hidden by Airbnb) I imagine anyone would.Everything one could think of is on hand here.Absolutely perfect location 5 min walk to city center but still feels quiet and calm at the apartment with views into the nearby Peoples park from the lounge windows.Cannot recommend highly enough...
36911477,2019-09-15,567,173869502,Meghan,"Best host ever! Had great amenities; cute, stylish little place and in a good location. Sian communicated often and was very clear and thorough with instructions, local tips, and the check-in and check-out process. Highly recommend."
7954546,2016-07-30,568,50601450,Dennis,Very pleased with our (Email hidden by Airbnb) fortable and well maintained 2 bedroom apartment that suited our family's needs perfectly.  Location was outstanding.  Paul met us on our arrival and gave us a quick run down on the unit as well as some local attractions.   All went perfectly.
7954546,2016-08-02,569,85108956,Marie-Noëlle,"Paul's appartment is really well located, very close to Temple bar area. It was not too noisy and we have had a good sleep.Paul's was very accomadating and we were able to leave our luggage at noon in order to be free to walk free in the city. The appartment is nice and very clean. As said by other travellers the water pressure is not very good but when you follow the instructions it' s ok, no problem with that.It was a pleasant (short) stay in Paul's appartment.Thanks you Paul.Marie"
7954546,2016-08-03,570,39664449,John & Sharon,"Perfectly located right in the heart of Dublin with easy access to everything including hop on hop off bus that goes right pass the front door. Very easy Walk to temple bar.  Yes it is a noisy location but you need to expect that when staying in this area.  There are loads of shops, restaurants and bars in the immediate area also. The unit has no television and although you do spend your days out and about it would be nice to go home and veg out in front of the tv for a while, especially when you are travelling for long periods like we are.  We had no issue with the hot water but as a tip, if you are using the washing machine then add a couple of jugs of water to it to help it along as there simply is not enough water pressure to fill it.The toilet was a bit of an issue as it would never fill enough to flush and was a little frustrating but that seems to be an issue in lots of places.The kitchen lacks a lot of utensils and there were no wine glasses or corkscrew which also key down the unit but the fresh flowers were a nice touch. Lovely clean unit, would stay again."
7954546,2016-08-07,571,6827500,Kristin,We loved the location of Pauls place. It is right in the center of the city and we loved being able to walk to everything! It is on a busy street and can be loud at night. I am a light sleeper but was fine with ear plugs. The amount of space was perfect for the 4 of us. We had some trouble working the washing machine - not sure if it was us or the machine - so if that is important to you make sure you ask how it works.  We would stay here again. 
7954546,2016-08-09,572,42732348,Tonya,Lovely central apartment. Very enjoyable stay
7954546,2016-08-12,573,45137132,Mellissa,"This was a perfect location for our stay in Dublin. We are a family of 4 with children, so it meant a lot that we could walk easily to the splendid sites. The flat was clean, and we truly appreciated having cereal, tea, coffee, and milk available for our breakfast. The four of us loved it, and we will most definitely stay here again when we visit Dublin next. "
7954546,2016-08-19,574,65472594,Joonas,"Thank you Paul for hosting us, we enjoyed our stay! The apartment was spacious and clean with a nice view to the river. A little bit of traffic below, but you can expect this in the city. Shopping center and lots of restaurants and pubs close by, National Museum, Jameson distillery and Guinness storehouse also within a healthy hike. :)"
7954546,2016-08-21,575,32162184,Jackie,"Location, Location, Location!The picture in the listing of the bridge over the River Liffey is not from a tourist site -- it is the view from the living room of Paul's fabulous Dublin flat. There couldn't be a better location. Less than a city block down from the Ha'Penny Bridge, the building fronts the River Liffey at the Millennium Bridge. Cross the River directly into Temple Bar, an area full of life, restaurants, bars and shops. The flat is clean and spacious with two comfortable bedrooms. Paul had excellent communication before and during our stay - checking into make sure we were comfortable and available for questions and local guidance. Worth noting is that because the location is so central, there are traffic and pedestrian noises that rise from the street. But that's urban living and well worth the trade off for the location. Overall an excellent find for a reasonable cost. Highly recommend. "
7954546,2016-08-23,576,42081888,Carol,"Paul's response with communications and directions were very timely and helpful . Titi was there to meet us with instructions although forgot to mention switch for hot water boost . Paul resolved that quickly . The  location couldn't be better to experience Dublin, but be aware that street noise on weekends may be a problem at night.  The breakfast supplies - coffee and French press particularly were enjoyed . Although little time was spent there loved the view of the river and Temple Bar from all three windows. Felt very secure although system of several locks and keys was a bit cumbersome. Thanks Paul for a great start to our Ireland trip . "
7954546,2016-08-26,577,64760237,Natasha,We stayed at Paul's place in Dublin for 3 nights. Perfect size for 4 people and the absolute best location! Very centrally located and in walking distance to all major attractions. It's on a busy street and can be a bit noisy but we enjoyed the location as it was perfect for us. 
7954546,2016-08-29,578,51881371,Linda,We were greeted by Titi as expected and he was on time. The location was great. A little noicy but that is to be expected when you stay somewhere central. Overall we were all very pleased with everything
7954546,2016-09-12,579,51750421,Marianne,Beskrivelsen svarede til det oplyste.
7954546,2016-09-15,580,6882377,Milly,"I don't routinely '5 star' everything, but this flat was great.Bang in the centre of Dublin, clean, tidy, spacious and a good layout AND with the food essentials which meant you didn't have to buy cereal etc.Paul was very accommodating regarding times and bedding, and when one of my party left a jacket and passport in the wardrobe (yes!) Paul came over with the key. And wasn't cross :-)Haven't got a bad word to say about it; would love to return."
7954546,2016-09-16,581,90497852,Mattia,"Appartamento molto bello ed accoliente.Zona centralissima proprio di fronte a Temple bar e affacciata sul fiume Liffey, e per questo la notte un pò caotica.Paul molto disponibile e risponde in breve tempo."
7954546,2016-09-21,582,11318801,David,The apartment at Ha'penny bridge was in a great location and we were able to walk to most places of interest. There was plenty of good restaurants nearby and was a good size for the 4 of us and very comfortable. Thank you Paul for the use of the apartment. 
7954546,2016-09-23,583,90687036,Jamie,Great location! Fresh flowers and fresh fruit in the apartment made it feel like home. Thanks for the welcoming accommodations.
7954546,2016-09-26,584,28307453,Zoe,"Listing was perfect, as described. Flat was very clean and everything was provided - Paul had even left cereal, fruit, tea, coffee and milk for us which was very kind. The location was brilliant, within walking distance of everything we needed. There was a bit of street noise during the night but this was to be expected due to the location and certainly didn't take away from overall experience. I would recommend Paul's flat to anyone wanting to throw themselves into the hustle and bustle of Dublin life!"
7954546,2016-09-28,585,83609182,Kerry,"We arrived in Dublin later than expected & Paul was working but was very accommodating.  He was pleasant to work with and provided us with what we needed for our visit.  The apartment is in a great location, we walked everywhere and covered 10 miles in one day site-seeing and shopping.  The apartment is near the Temple Bar area and even though it's across the river, Dublin is a lively city and we could hear the city noise late into the night.  We knew this when we reserved so it wasn't a surprise and it didn't impact our visit because we were so tired from exploring the city every night.Thank you for your hospitality Paul!Kerry"
7954546,2016-10-05,586,20990323,Judith,"I never got to meet Paul but, his friend Aliona welcomed us to the apartment.The apartment was exactly how it is depicted in the photos.  It was very clean and there was tea, coffee, milk and fresh flowers which made the apartment  very welcoming.The apartment is centrally located which makes it ideal for sightseeing.  There are a lot of restaurants right at the doorstep and the best by far is the Mortaland Cafe which is right next door.Being centrally located also means it can be quite noisy at night so I would suggest bringing a good set of earplugs.  As mentioned in a previous review there is no TV but ther is excellent wifi so if you have a tablet the TV won't be missed."
7954546,2016-10-06,587,65924442,Jose Antonio,Paul's place was exactly as described. A very nice and comfortable apartment next to River Liffey. Communication was smooth and everything was perfect. I recommend this place.
7954546,2016-10-22,588,22839234,Jonathan,"Paul arranged for the keys to be handed to us at the exact time we asked for them. The flat is very similar to how it is in the pictures, and the location is extremely convenient. The beds are big enough for two people each, so this can easily accommodate 4 people. It was a pleasant place to stay whilst passing through Dublin."
7954546,2016-10-24,589,69762422,Marwan,"Paul is a really good host, very responsive and really worked on the fine details that makes your overall experience outstanding.Location is super fantastic , in the heart of the city just few steps away from almost all the attractions you want to see in Dublin.Apartment was clean, and well maintained.Check in was easy and fast.Parking is just around the corner - a bit pricy - but still convenient."
7954546,2016-10-30,590,56459319,Jacqui,Fantastic location and lovely clean flat ... Thanks Paul for the cereal and milk we had a great time at Ha'penny Bridge. 
7954546,2016-11-06,591,35111764,Jean Marc,"Appartement très agréable, surtout très bien situé et fidèle à la description. L'appartement était très propre. Paul a tout fait pour répondre à nos attentes. Malheureusement il n'a pas pu venir car il travaillait. Le check in et check out se sont très bien déroulé. les explications étaient claires. Je recommande cet appartement"
7954546,2016-11-08,592,51031842,Sue,"The flat is in a perfect location for sightseeing, dining and shopping. The bus from the airport drops you off only a few blocks away. View of the river. Weekends can be a bit noisy however that did not bother us at all.  Everything was perfectly clean and comfy and there was coffee, tea and cereal in the morning . The flat is well appointed We thoroughly enjoyed our stay and highly recommend to anyone visiting Dublin. "
7954546,2016-11-13,593,58576495,Aurélie,"Appartement conforme à la description. Aucune mauvaise surprise.Idealement situé, proche de tous monuments,visites,shopping,vie nocturne de Temple Bar tout en étant à l'écart. Tout peut se faire à pied.Informations et conseils de Paul très utils (taxi,restaurant. ..).Appartement propre . Très bon séjour. "
7954546,2016-11-15,594,541839,Peggy,"Paul's place was incredibly convenient-we could walk everywhere we wanted to go-theater, museums, shops and restaurants. We were there in November and the heaters in the bedrooms kept us warm and cosy at night. The cereal, milk, coffee and tea were greatly appreciated. Centrally located, it does come with a bit of noise, but that's the price you pay for staying in the center of a bustling city."
7954546,2016-11-23,595,52859787,Angie,Paul's place is very accurately described. He recommendations for local restaurants were also great. We really enjoyed our stay. Very close to all the local pubs and attractions. 
36911477,2019-09-16,596,271795719,Amanda,"Sian’s place is clean, chic, and in a beautiful location. She’s a thoughtful host who took care of us in every way! 10/10!"
7954546,2016-11-25,597,13743063,Manon,Great location and super appartement ! Very nice host. 
7954546,2016-11-27,598,1521721,Rilee,"Paul's apartment was the perfect place for our first trip to Dublin. It was more than spacious enough for 4 adults, and it was so centrally located to all of the most popular sites in Dublin... including just across the river from Temple Bar. Would love to return to Dublin and stay again one day!"
36911477,2019-10-27,599,90684824,Damien,"This little gem of a place is not to be missed amazing value in a great location within minutes of everything ,Sian was a brilliant host will be back"
7954546,2016-12-03,600,34253958,Mark,"The location is central to Dublin,Temple Bar,OConnell street and the Laos Transport system. All walkable within 5 minutes. Great selection of restaurants.Reception was great and the apartment was quiet."
7954546,2016-12-04,601,33222947,Kerri,Fantastic location.  Close to temple bar and just minutes away from shops on henry street and jervis shopping centre.  Easy to find and Paul was very helpful.  Would bookagain.
7954546,2016-12-09,602,2003304,Nadiye,"Central location close to lovely bars traditional pubs and restaurants, shopping centre nearby with M&S food, Tesco and Boots. Lovely Italian called something like cafe italia which is a must for an authentic experience. They are v busy early evening but tables free up after 8.Paul was a great host, the apartment was easy to access even with our buggy as the loft has ample space. Nice, clean well decorated apartment and we will stay again! "
7954546,2016-12-11,603,31951628,Janet,"Had a lovely stay at Paul's apartment. Great central location, exceptionally clean and warm (even in December). would highly recommend Panem cafe downstairs, and the Bison Bar, over the bridge and turn right for bbq smoked food with sides."
7954546,2016-12-12,604,2003304,Nadiye,"The apartment is in a super location right by the Millennium Bridge so it's perfect for exploring the city and everything is on your doorstep. The place was immaculately clean and tidy throughout and nicely presented inside. Admittedly some parts are a bit dated- the windows are v old and a bit draughty but the weather was mild so we weren't too affected by it. We stayed here twice within a week, either side of a wedding we attended in Connemara. The first visit was absolutely flawless, on our second trip there was an issue with the water in the building and so it was off from 9am and we struggled to get any hot water that morning. However I'm sure that was just a blip possibly building wide and it wouldn't put us off staying again.Both bedrooms were good doubles with storage, the reception was a good size and all windows overlook the Liffey for fun views. The flat was well heated and being across the river from Temple bar wasn't really noisy at all. Paul was a great host and we would love to stay again."
7954546,2016-12-19,605,98632830,Jana,"Paul's place was located in a prime spot for touring the city of Dublin. It was within walking distance of all tourist attractions, pubs, restaurants, and shopping.  It was also easy to get to from the bus stop. Paul was great communicating with me via email prior to our arrival which put us at ease.  He then met with us upon arrival and explained all details of the apartment. He had coffee, tea and breakfast foods available for us. The only negative was the noise from the busy street below. People partying until the wee hours of the morning. It was difficult to sleep some nights. With that being said the location out weighed that. Perfect place to stay!!"
7954546,2016-12-24,606,103885167,Jamie,Paul was a terrific host.  The apartment was just as described and the location is perfect for exploring Dublin.  We really enjoyed our stay at this apartment and will definitely stay here again in the future.
7954546,2016-12-30,607,16431157,Richard,A very pleasant flat in a great location for the centre of Dublin.  
7954546,2017-01-02,608,57647546,Charlotte,"The apartment had more than enough space, and the location was absolutely perfect. I would definitely recommend it to a friend!"
7954546,2017-01-03,609,39179139,Marie-Hélène,Wow wow wow! Everything was perfect and so so clean! Paul was really easy to contact and helpful! Location of the appartment is perfect to discover Dublin by walk! If you're heading Dublin go with it!
7954546,2017-01-04,610,39179139,Marie-Hélène,Everything was perfect!
7954546,2017-01-08,611,31914593,Sarah,"This apartment is in a great central location. It can be a little bit noisy at night due to this location but we never had any trouble sleeping. Paul is incredibly accommodating with late check-ins, he also provides coffee and breakfast stuff which is really handy. The apartment itself is spacious and light - both double bedrooms are big, and is great value for money. A good place to base yourself when staying in Dublin. "
7954546,2017-01-20,612,35987698,Andrew,"Perfect location, clean, comfortable and paul was very helpful throughout  the entire process.  Little details like the fresh flowers, fruit and cereal really made for a great stay. Thanks Paul! "
7954546,2017-01-23,613,46376040,Signe,"When just spending a couple of days in Dublin, this apartment is just perfect. In the midst of town, with everything within walking distance we had the best time. "
7954546,2017-01-30,614,22150832,Ute,"We were 4 adults. There was only one key for us. We had different interests. Cause of the key, we had to come and go at the same time. The locking system is complicated. Therefore you have to go down and open the door for each person, who is coming back."
7954546,2017-02-09,615,62977777,Pete,"This apartment is in a great location with great views. We have stayed in the Clarence Hotel and preferred the flexibility and larger space of staying here. Our stay was midweek and other than traffic noise we did not hear any noise from Temple Bar, this might be different at weekends but you can't have the convenience of the location without some noise! We heard very little noise from the neighbors. Checkin and checkout were very easy. A TV would have been good and the mattresses on the beds are quite thin but these are minor details for a short stay. Overall we were very happy and would come back. We had a car but this wasn't a problem as we used the car park on Jervis Street a minutes walk a way. Down this street there is also a shopping centre with an M and S foodhall which was very useful. There are loads of great restaurants and cafes nearby. We also enjoyed the tapas at the Market Bar in fantastic surroundings."
7954546,2017-02-11,616,100704636,Victoria,"Perfect apartment for 4 friends, had absolutely everything we needed. Great location for a few nights in Dublin, close to great bars with life music and all the sites. Paul was an amazing host and the communication was so easy - there were lots of things in the kitchen that made things so smooth. The only problem was that we had was very limited hot water. Everything else was amazing, would stay here again in a heartbeat!   "
7954546,2017-02-14,617,31335905,Richard,"Well located with brilliant view of Millenium Bridge and the Liffey, and 5 mins from Temple Bar. Very good cafes and restaurants almost next door."
7954546,2017-02-16,618,78667619,Martin,"Great location, very central! Clean a spacious apartment."
7954546,2017-02-22,619,27171604,Tessie,"The location is perfect! You can walk almost anywhere and from all the windows you have a great view  of the river Liffey as well as Temple Bar. The flat was extremely clean and the kitchen was well-equipped and stocked with breakfast cereal, tea and coffee. The downside of great location is of course street noise. On weekends the street outside is full of partying people, and on weekday mornings there is a lot of traffic. The February weather was very damp and the windows do not filter out street noise or dampness. We had some issues with the toilet tank filling up slowly. The beds are not very comfortable. But in all, the positives clearly outweighed the negatives. "
7954546,2017-03-05,620,109381609,John,Great place and location!
7954546,2017-03-13,621,69820737,Kay,Great central location for everything in Dublin 
7954546,2017-03-15,622,39762324,Todd,Great location for Temple Bar. 
7954546,2017-03-19,623,84410004,Stephen,Great stay all round. Plenty of space in the rooms and the location is so Central with a fantastic view of River Liffey - awesome! Thanks again Paul.
7954546,2017-03-22,624,118433044,Josh,Many great places to eat around paul's space. and really all around the southern part of temple bar as well. You really can see the river from his place.
7954546,2017-03-23,625,35212624,Lisette,"Great location and view. Apartment  had the basic necessities, which we liked. "
7954546,2017-03-24,626,43200666,Brittany,Great location! Very close to Temple Bar! 
7954546,2017-03-26,627,57786799,Joanne,Great location for central Dublin close to bars and reatsurants and shops   . Clean apartment. Lift access only Lovely views over river liffy. No TV. If you were thinking of spending evenings in.  I would definitely book again. 
7954546,2017-03-29,628,32008281,Christina,"Great location, helpful host. Our only issue was with the water temperature in the shower. "
7954546,2017-04-07,629,31313948,Chen,Paul is very nice. The house place is good.
7954546,2017-04-11,630,58625076,Ulla,Basic accomodation in central location. 
7954546,2017-04-13,631,65536622,Sherry,Awesome location
7954546,2017-04-17,632,41293295,Mairi,Paul's apartment is great. It's very central and has access to everything you want to see in Dublin.
7954546,2017-04-20,633,14891462,Sarah,"The location was perfect for wandering around the city. Yes the road was busy during the day but it didn't bother us at night time, it's what you have to expect for being so centrally located. There were plenty of great cafes and restaurants nearby and the central shopping street was less than 10 mins walk away. We didn't need to get a taxi or bus anywhere in the city as it's so walkable. The apartment was clean and well stocked, if a little basic but was great value for the price, brilliant value for money. Check in was smooth and without a hitch. Overall a great budget apartment with an amazing location for wandering around the city. "
7954546,2017-04-26,634,49540808,Erik,"Clean, comfortable and centrally located -- couldn't ask for much more in terms of the space. Paul was a reliable host and very professional. Would highly recommend. "
7954546,2017-04-27,635,119116442,David,"Hi Paul.Pretty much all was good. We particularly liked the fact that you had left some provisions. Your apartment was clean and well appointed, but surprisingly you don't have a bottle opener.One criticism however, is the bed in the right hand room. It creaks and groans at the slightest movement, and prevented a good night's sleep.Otherwise all was good.Regards,Dave."
36844514,2019-08-02,636,111980170,Padraig,Nice place 5 minutes walk to the Luas
7954546,2017-05-04,637,61835566,Aaron,Great location everything you'd want to do is in walking distance from here.
36844514,2019-08-11,638,245342124,Jenna,"Mark is fantastic, very hospitable. The space was clean. There was plenty of room in the fridge for our groceries. We were also allowed to use the washing machine which was a lifesaver!! The apartment is little bit of a hike away from the city centre but very reasonable, never took a taxi once while I was there."
36863389,2019-07-30,639,248621465,Rosie,"What a find this place is!! I had the best stay at Deirdre’s home. It is stylish and clean and Deirdre made me feel right at home and welcome with her great recommendations of places to go, yummy breakfast, and warm disposition. The bed is super comfortable and the room is simple and perfect. I loved using the outdoor garden space as well! The location is just outside of the main city area enough where it’s quiet and peaceful but close enough to walk easily to wherever you want to go. I could not speak more highly of this place!! I will DEFINITELY be recommending it to anyone who travels to Dublin!"
7954546,2017-05-10,640,104249619,Julien,"Nous venons de revenir de dublin et l'appartement de Paul est parfait. Hyper bien situé, très agréable. Je conseil vivement !!!"
7954546,2017-05-12,641,72164428,(Email hidden by Airbnb),"This is a great place to stay in the heart of Dublin - central to everything, it's well laid out and had everything we needed. Only thing to keep in mind is that it's located on a busy street and there is traffic noise but the trade off is being so centrally located. Paul is awesome to work with and very helpful!"
7954546,2017-05-15,642,100060894,Kim,"Great, clean apartment, fantastic location, Paul was a great host. The only thing I could suggest to improve the apartment would be to get new mattresses - quite lumpy and uncomfortable but it had no impact on our stay!Would definitely recommend. Thank you Paul "
7954546,2017-05-16,643,21850265,Jonathan,"Lovely, clean apartment right in the city centre. Loads of shops, pubs, cafes etc. right outside the front door. Smooth check-in and check out, highly recommended."
7954546,2017-05-17,644,98938183,Filippo,"Very nice apartment, perfect location in the very central. Would def book this again "
7954546,2017-05-20,645,38041438,Holly,"Pros: Convenient location, friendly host. Cons: plumbing limitations, street noise, very basic beds and linens, value. "
7954546,2017-05-21,646,5018369,Julianne,"Great location, which was the best part of our stay here. The apartment was alright - the wifi didn't work, the beds were uncomfortable and the shower/water temperature wasn't great. Would recommend for short stays if you want to be close to Temple Bar."
7954546,2017-05-25,647,121707519,Teresa,"Paul was an incredible host and his place was beautiful! He was very responsive from the initial booking all the way through our arrival and stay. He also had great suggestions on where to go and what to do and told us what activities needed advanced booking - we were only in Dublin for a couple days so his knowledge saved us from having to wait in long lines. His apartment was amazing - it looked over River Liffey and was very sunny in the morning, which is always a great way to start the day. It's centrally located so we were able to walk everywhere. I'd highly recommend staying with Paul if you're thinking about visiting Dublin!"
7954546,2017-05-30,648,110823301,Andrea,Very convenient to Temple Bar area just across the bridge and other tourist areas. This does come with street noise including traffic and loud (drunk) pedestrian noise on the two nights we stayed. The accommodations are just as shown in the photos. Check in was very easy. 
7954546,2017-06-02,649,33435779,Shari,"Paul's apartment is very large, with a living/dining room and two bedrooms.  While it was noisy, and the beds were a bit uncomfortable, the apartment does have delightfully wide window ledges on which you can sit and watch the hustle of the streets or the flow of the river.  Great location for visiting Temple Bar area and five minute walk from the Air Coach bus stop to and from the airport."
7954546,2017-06-04,650,103438851,Amanda,Central location well equipped apartment. Great for access to Temple Bar area. I would definitely recommend this apartment. 
7954546,2017-06-06,651,110697224,Eileen,Great location!  I a bit noisy in the evening but worth it for the location and convenience.
7954546,2017-06-07,652,52641015,Valerie,"Idéalement situé pour visiter le cœur de Dublin sans moyen de locomotion. Tout est à proximité: le quartier touristique de Temple Bar, les rues commerçantes, les restaurants...La résidence est sécurisée et l'appartement est spacieux et confortable.De plus Paul est très réactif.Nous avons passé un excellent séjour grâce à ce pied-à-terre dans l'hypercentre  de Dublin.Nous reviendrons sans hésiter."
7954546,2017-06-08,653,8014951,Janelle,This apartment is spacious and in a great location ~ it's a stone's throw from Temple Bar (and good that it's not right in Temple bar..) nice place to stay!:)
7954546,2017-06-10,654,94306291,Bob,"Location to city and Temple Bar is great. Property clean and comfortable but some amenities leave room for improvement, such as hot water system and beds."
7954546,2017-06-11,655,57378297,Kelly,"We loved this place! Great location and it was very easy to check in and out. The only trouble was that the wifi didn't work the entire time, we tried to get in touch with Paul but did not hear back in time since we were only staying one night. We also had trouble with the shower, mostly cold water. Not sure if we forgot to flip a switch or something. Overall, this location suited our needs since we were only in Dublin for the night, we got to see a lot of the downtown area!"
7954546,2017-06-12,656,70894455,Seodhna,"Very central, great apartment, Paul was very helpful and great communication"
7954546,2017-06-15,657,128769868,Christina,Paul's place was really great and exactly as described! We would love to stay there again.
